filename,R_mean,R_std,R_skewness,R_kurtosis,R_median,R_min,R_max,G_mean,G_std,G_skewness,G_kurtosis,G_median,G_min,G_max,B_mean,B_std,B_skewness,B_kurtosis,B_median,B_min,B_max,class
tavuk2_1575_jpg.rf.c41d43907b449ca79eafbe687f1e8d27.jpg,84.76317813,118.5636619,0.717111235,-1.481282258,1,0,255,84.24005186,118.3488689,0.726992437,-1.466876472,1,0,255,85.13008577,118.6521969,0.710301656,-1.490914321,2,0,255,Daging-Ayam
IMG_3596_jpg.rf.53e3493ad360ac6096809ee2bf6868f9.jpg,81.97703852,116.8739631,0.770018497,-1.400025243,1,0,255,82.82703327,117.44224,0.753280179,-1.427078932,1,0,255,81.82827107,117.0416425,0.772221151,-1.39808639,1,0,255,Daging-Ayam
tavuk2_11095_jpg.rf.1d88efc1819abdc9431143647228eb76.jpg,88.59383934,119.8230032,0.646894634,-1.577773246,2,0,255,87.74880798,119.5329721,0.662379717,-1.557344937,2,0,255,88.73945981,119.8250262,0.644355169,-1.580921017,2,0,255,Daging-Ayam
tavuk2_13003_jpg.rf.a6c36e2e71a0c02ce268f4b9720ce073.jpg,87.62631256,119.425369,0.66366121,-1.554800883,2,0,255,87.46943474,119.3643166,0.666438655,-1.550987906,2,0,255,88.76510685,119.7649602,0.642811959,-1.581979437,2,0,255,Daging-Ayam
images-155-_jpeg.rf.5c210977bfd22d19bd5033faad75af10.jpg,31.34695153,83.07503487,2.302984598,3.306553422,0,0,255,31.89507787,83.63876175,2.272788968,3.168989896,0,0,255,33.27820625,85.12421032,2.199714258,2.84225725,0,0,255,Daging-Ayam
IMG_2374_jpg.rf.1564abc9553c04f6424b0dfbf07ac9fc.jpg,65.08458273,109.2247019,1.126468411,-0.722572184,1,0,255,64.31645829,108.7846528,1.144931504,-0.68037071,1,0,255,65.22336724,109.2939628,1.12382644,-0.728738834,1,0,255,Daging-Ayam
tavuk2_11845_jpg.rf.307c3cf8e7284bcc7a048ed91fef314f.jpg,82.43379256,117.565122,0.761053543,-1.415379975,1,0,255,81.86441617,117.3422393,0.771959173,-1.398540595,1,0,255,83.32692463,117.8691925,0.743976442,-1.441028404,1,0,255,Daging-Ayam
tavuk2_1255_jpg.rf.0f40818df6f3ad1bdbf357438b0ea080.jpg,85.44318956,118.8564924,0.704833265,-1.499080062,1,0,255,84.95880117,118.6752181,0.713874503,-1.486200676,1,0,255,86.00759035,119.0129968,0.694326453,-1.513746187,2,0,255,Daging-Ayam
istockphoto-1194291774-612x612.jpg,70.47892207,111.3437414,1.004967167,-0.979567922,1,0,255,70.34204673,111.1627775,1.007852417,-0.973077324,1,0,255,71.08579855,111.5314559,0.991564436,-1.005986956,1,0,255,Daging-Sapi
istockphoto-153894177-612x612.jpg,62.26132632,106.4471086,1.197442345,-0.550167225,0,0,255,65.82946003,108.0823263,1.111223292,-0.747573205,1,0,255,65.93508529,108.1644328,1.10880977,-0.753312838,1,0,255,Daging-Sapi
